fips,state,county,cattle_sold,slaughter_sold
51065,VA,FLUVANNA,1977.0,
51067,VA,FRANKLIN,17795.0,1322.0
51069,VA,FREDERICK,4847.0,311.0
51071,VA,GILES,7943.0,
51073,VA,GLOUCESTER,158.0,
51075,VA,GOOCHLAND,2407.0,114.0
51077,VA,GRAYSON,27357.0,
51079,VA,GREENE,3531.0,
51081,VA,GREENSVILLE,433.0,
51083,VA,HALIFAX,7661.0,190.0
51085,VA,HANOVER,2388.0,130.0
51087,VA,HENRICO,57.0,
51089,VA,HENRY,1867.0,
51091,VA,HIGHLAND,11580.0,730.0
51093,VA,ISLE OF WIGHT,1620.0,
51095,VA,JAMES CITY,169.0,
51097,VA,KING AND QUEEN,328.0,
51099,VA,KING GEORGE,654.0,
51101,VA,KING WILLIAM,828.0,
51103,VA,LANCASTER,,
51105,VA,LEE,11304.0,172.0
51107,VA,LOUDOUN,5927.0,632.0
51109,VA,LOUISA,5633.0,
51111,VA,LUNENBURG,2638.0,
51113,VA,MADISON,11066.0,557.0
51115,VA,MATHEWS,,
51117,VA,MECKLENBURG,5128.0,359.0
51119,VA,MIDDLESEX,368.0,
51121,VA,MONTGOMERY,8864.0,64.0
51125,VA,NELSON,4598.0,
51127,VA,NEW KENT,138.0,
51131,VA,NORTHAMPTON,,
51133,VA,NORTHUMBERLAND,151.0,
51135,VA,NOTTOWAY,3433.0,
51137,VA,ORANGE,8232.0,730.0
51139,VA,PAGE,7449.0,1007.0
51141,VA,PATRICK,5989.0,
51143,VA,PITTSYLVANIA,21734.0,573.0
51145,VA,POWHATAN,2437.0,
51147,VA,PRINCE EDWARD,4071.0,118.0
51149,VA,PRINCE GEORGE,243.0,
51153,VA,PRINCE WILLIAM,676.0,
51155,VA,PULASKI,13414.0,306.0
51157,VA,RAPPAHANNOCK,6530.0,
51159,VA,RICHMOND,206.0,
51161,VA,ROANOKE,1099.0,
51163,VA,ROCKBRIDGE,14478.0,89.0
51165,VA,ROCKINGHAM,49220.0,1477.0
51167,VA,RUSSELL,35986.0,418.0
51169,VA,SCOTT,10909.0,951.0
51171,VA,SHENANDOAH,17777.0,1018.0
51173,VA,SMYTH,40274.0,1695.0
51175,VA,SOUTHAMPTON,1653.0,
51177,VA,SPOTSYLVANIA,5284.0,
51179,VA,STAFFORD,863.0,
51181,VA,SURRY,518.0,
51183,VA,SUSSEX,134.0,
51185,VA,TAZEWELL,20638.0,307.0
51187,VA,WARREN,2309.0,59.0
51191,VA,WASHINGTON,44623.0,2071.0
51193,VA,WESTMORELAND,557.0,
51195,VA,WISE,923.0,
51197,VA,WYTHE,47718.0,2290.0
51199,VA,YORK,28.0,
51550,VA,CHESAPEAKE CITY,850.0,
51800,VA,SUFFOLK CITY,327.0,
51810,VA,VIRGINIA BEACH CITY,179.0,
53001,WA,ADAMS,38738.0,
53003,WA,ASOTIN,3742.0,293.0
53005,WA,BENTON,40462.0,
53007,WA,CHELAN,124.0,
53009,WA,CLALLAM,615.0,
53011,WA,CLARK,,
53013,WA,COLUMBIA,2845.0,
53015,WA,COWLITZ,1560.0,42.0
53017,WA,DOUGLAS,7462.0,
53019,WA,FERRY,1158.0,
53021,WA,FRANKLIN,77511.0,
53023,WA,GARFIELD,,266.0
53025,WA,GRANT,238972.0,187490.0
53027,WA,GRAYS HARBOR,3066.0,
53029,WA,ISLAND,5489.0,
53031,WA,JEFFERSON,361.0,
53033,WA,KING,6368.0,86.0
53035,WA,KITSAP,271.0,
53037,WA,KITTITAS,11021.0,
53039,WA,KLICKITAT,12089.0,621.0
53041,WA,LEWIS,10373.0,90.0
53043,WA,LINCOLN,11455.0,
53045,WA,MASON,630.0,
53047,WA,OKANOGAN,22455.0,459.0
53049,WA,PACIFIC,1935.0,79.0
53051,WA,PEND OREILLE,1239.0,
53053,WA,PIERCE,4450.0,
53055,WA,SAN JUAN,1195.0,
53057,WA,SKAGIT,15727.0,611.0
53059,WA,SKAMANIA,272.0,
53061,WA,SNOHOMISH,16103.0,
53063,WA,SPOKANE,11591.0,
53065,WA,STEVENS,8190.0,75.0
53067,WA,THURSTON,9012.0,
53069,WA,WAHKIAKUM,653.0,
53071,WA,WALLA WALLA,,
53073,WA,WHATCOM,40112.0,869.0
53075,WA,WHITMAN,11978.0,
53077,WA,YAKIMA,199511.0,37253.0
54001,WV,BARBOUR,5964.0,173.0
54003,WV,BERKELEY,3759.0,
54005,WV,BOONE,,
54007,WV,BRAXTON,3877.0,111.0
54009,WV,BROOKE,1180.0,
54011,WV,CABELL,1248.0,
54013,WV,CALHOUN,1627.0,
54015,WV,CLAY,293.0,
54017,WV,DODDRIDGE,1482.0,
54019,WV,FAYETTE,1193.0,
54021,WV,GILMER,8066.0,
54023,WV,GRANT,6383.0,962.0
54025,WV,GREENBRIER,29871.0,1382.0
54027,WV,HAMPSHIRE,10440.0,88.0
54029,WV,HANCOCK,62.0,
54031,WV,HARDY,10031.0,1432.0
54033,WV,HARRISON,4550.0,
54035,WV,JACKSON,4721.0,111.0
54037,WV,JEFFERSON,3957.0,
54039,WV,KANAWHA,453.0,
54041,WV,LEWIS,4373.0,92.0
54043,WV,LINCOLN,630.0,
54047,WV,MCDOWELL,,
54049,WV,MARION,1755.0,179.0
54051,WV,MARSHALL,2075.0,78.0
54053,WV,MASON,6053.0,95.0
54055,WV,MERCER,2366.0,
54057,WV,MINERAL,2877.0,425.0
54059,WV,MINGO,106.0,
54061,WV,MONONGALIA,2549.0,
54063,WV,MONROE,14089.0,
54065,WV,MORGAN,693.0,
54067,WV,NICHOLAS,2049.0,111.0
54069,WV,OHIO,790.0,
54071,WV,PENDLETON,10651.0,120.0
54073,WV,PLEASANTS,1552.0,
54075,WV,POCAHONTAS,6731.0,
54077,WV,PRESTON,8519.0,502.0
54079,WV,PUTNAM,2010.0,159.0
54081,WV,RALEIGH,1518.0,108.0
54083,WV,RANDOLPH,4793.0,477.0
54085,WV,RITCHIE,2791.0,
54087,WV,ROANE,3466.0,385.0
54089,WV,SUMMERS,3342.0,
54091,WV,TAYLOR,2509.0,
54093,WV,TUCKER,1261.0,
54095,WV,TYLER,1620.0,90.0
54097,WV,UPSHUR,2399.0,
54099,WV,WAYNE,544.0,
54101,WV,WEBSTER,146.0,
54103,WV,WETZEL,402.0,
54105,WV,WIRT,1964.0,
54107,WV,WOOD,2445.0,52.0
54109,WV,WYOMING,,
55001,WI,ADAMS,13994.0,572.0
55003,WI,ASHLAND,4908.0,353.0
55005,WI,BARRON,41666.0,1398.0
55007,WI,BAYFIELD,2872.0,425.0
55009,WI,BROWN,108398.0,3359.0
55011,WI,BUFFALO,29179.0,5803.0
55013,WI,BURNETT,5369.0,319.0
55015,WI,CALUMET,40755.0,2917.0
55017,WI,CHIPPEWA,23664.0,2295.0
55019,WI,CLARK,71746.0,8008.0
55021,WI,COLUMBIA,26281.0,3804.0
55023,WI,CRAWFORD,14204.0,2034.0
55025,WI,DANE,63044.0,19471.0
55027,WI,DODGE,46805.0,10887.0
55029,WI,DOOR,8708.0,509.0
55031,WI,DOUGLAS,4648.0,980.0
55033,WI,DUNN,38133.0,4388.0
55035,WI,EAU CLAIRE,20377.0,1982.0
55037,WI,FLORENCE,585.0,
55039,WI,FOND DU LAC,71111.0,7297.0
55041,WI,FOREST,579.0,108.0
55043,WI,GRANT,95486.0,29272.0
55045,WI,GREEN,39074.0,6561.0
55047,WI,GREEN LAKE,9902.0,1776.0
55049,WI,IOWA,54947.0,12372.0
55051,WI,IRON,1115.0,
55053,WI,JACKSON,17063.0,3134.0
55055,WI,JEFFERSON,19047.0,1626.0
55057,WI,JUNEAU,17627.0,1861.0
55059,WI,KENOSHA,3946.0,553.0
55061,WI,KEWAUNEE,79479.0,6726.0
55063,WI,LA CROSSE,8655.0,1343.0
55065,WI,LAFAYETTE,58430.0,9614.0
55067,WI,LANGLADE,8204.0,242.0
55069,WI,LINCOLN,5245.0,1167.0
55071,WI,MANITOWOC,54514.0,1720.0
55073,WI,MARATHON,72949.0,6837.0
55075,WI,MARINETTE,21435.0,3213.0
55077,WI,MARQUETTE,6244.0,344.0
55079,WI,MILWAUKEE,,
55081,WI,MONROE,26731.0,1346.0
55083,WI,OCONTO,21070.0,962.0
55085,WI,ONEIDA,,
55087,WI,OUTAGAMIE,43214.0,3399.0
55089,WI,OZAUKEE,8328.0,1960.0
55091,WI,PEPIN,17012.0,1415.0
55093,WI,PIERCE,22921.0,4695.0
55095,WI,POLK,15814.0,2130.0
55097,WI,PORTAGE,23594.0,8324.0
55099,WI,PRICE,4209.0,
55101,WI,RACINE,6922.0,1561.0
55103,WI,RICHLAND,24379.0,3504.0
55105,WI,ROCK,32509.0,12776.0
55107,WI,RUSK,10827.0,367.0
55109,WI,ST CROIX,25910.0,6096.0
55111,WI,SAUK,28370.0,7836.0
55113,WI,SAWYER,1935.0,
55115,WI,SHAWANO,66114.0,3076.0
55117,WI,SHEBOYGAN,43459.0,1772.0
55119,WI,TAYLOR,16109.0,2127.0
55121,WI,TREMPEALEAU,22711.0,3004.0
55123,WI,VERNON,42146.0,3746.0
55125,WI,VILAS,17.0,
55127,WI,WALWORTH,27788.0,5305.0
55129,WI,WASHBURN,3268.0,52.0
55131,WI,WASHINGTON,16516.0,2532.0
55133,WI,WAUKESHA,2908.0,1469.0
55135,WI,WAUPACA,31490.0,2584.0
55137,WI,WAUSHARA,10135.0,1609.0
55139,WI,WINNEBAGO,20373.0,5380.0
55141,WI,WOOD,24519.0,2747.0
56001,WY,ALBANY,48335.0,
56003,WY,BIG HORN,27947.0,1668.0
56005,WY,CAMPBELL,45574.0,1586.0
56007,WY,CARBON,60649.0,541.0
56009,WY,CONVERSE,40977.0,160.0
56011,WY,CROOK,54352.0,2598.0
56013,WY,FREMONT,56243.0,1859.0
56015,WY,GOSHEN,95362.0,45986.0
56017,WY,HOT SPRINGS,10255.0,
56019,WY,JOHNSON,41217.0,647.0
56021,WY,LARAMIE,53452.0,10432.0
56023,WY,LINCOLN,27380.0,597.0
56025,WY,NATRONA,41535.0,
56027,WY,NIOBRARA,35106.0,830.0
56029,WY,PARK,24067.0,500.0
56031,WY,PLATTE,45374.0,1758.0
56033,WY,SHERIDAN,45915.0,
56035,WY,SUBLETTE,36962.0,1187.0
56037,WY,SWEETWATER,13397.0,92.0
56039,WY,TETON,5217.0,
56041,WY,UINTA,21642.0,
56043,WY,WASHAKIE,22147.0,754.0
56045,WY,WESTON,30394.0,
